Animal_ID,Name_Intake,Found_Location,Intake_Type,Intake_Condition,Animal_Type_Intake,Sex_upon_Intake,Age_upon_Intake,Breed_Intake,Color_Intake,Sex_upon_Outcome,Age_upon_Outcome,binary_outcome,year_intake,month_intake,year_outcome,month_outcome,birth_year,birth_month,Time_In_Shelter,Neutered_Spayed_In_Shelter,percent
A813693,Unnamed,Austin (TX),Stray,Normal,Cat,Intact Female,0.41666666666666663,Pure-Breed,Mixed-Color,Spayed Female,0.41666666666666663,0.0,2020,2,2020,2,2019,9,0.0,Yes,0.33444816053511706
A813683,Named,Other (TX),Stray,Normal,Dog,Intact Male,1.0,Pure-Breed,Mixed-Color,Intact Male,1.0,0.0,2020,2,2020,2,2019,2,0.0,No,0.14641288433382138
A813682,Named,Other (TX),Stray,Normal,Dog,Neutered Male,1.0,Pure-Breed,Mixed-Color,Neutered Male,1.0,0.0,2020,2,2020,2,2018,8,0.0,No,0.14641288433382138
A813680,Named,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,0.16666666666666666,Mixed-Breed,Mixed-Color,Spayed Female,0.16666666666666666,0.0,2020,2,2020,2,2019,12,0.0,Yes,0.33444816053511706
A813675,Named,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Pure-Breed,Mixed-Color,Neutered Male,2.0,0.0,2020,2,2020,3,2018,2,0.0,Yes,0.33444816053511706
A813674,Unnamed,Austin (TX),Wildlife,Sick,Other,Unknown,2.0,Pure-Breed,Pure-Color,Unknown,2.0,1.0,2020,2,2020,2,2018,2,0.0,No,0.14641288433382138
A813673,Named,Other (TX),Stray,Injured,Dog,Intact Female,2.0,Pure-Breed,Pure-Color,Spayed Female,2.0,0.0,2020,2,2020,2,2018,2,0.0,Yes,0.33444816053511706
A813672,Unnamed,Other (TX),Stray,Injured,Dog,Intact Male,2.0,Mixed-Breed,Pure-Color,Neutered Male,2.0,0.0,2020,2,2020,2,2018,2,0.0,Yes,0.33444816053511706
A813671,Named,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Pure-Breed,Pure-Color,Neutered Male,1.0,0.0,2020,2,2020,2,2019,2,0.0,Yes,0.33444816053511706
A813670,Named,Other (TX),Stray,Injured,Dog,Intact Male,2.0,Mixed-Breed,Mixed-Color,Neutered Male,2.0,0.0,2020,2,2020,2,2018,2,0.0,Yes,0.33444816053511706
A813669,Unnamed,Other (TX),Stray,Injured,Dog,Intact Male,2.0,Pure-Breed,Pure-Color,Neutered Male,2.0,0.0,2020,2,2020,2,2018,2,0.0,Yes,0.33444816053511706
A813665,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Pure-Breed,Mixed-Color,Neutered Male,1.0,0.0,2020,2,2020,2,2019,2,0.0,Yes,0.33444816053511706
A813664,Named,Austin (TX),Stray,Normal,Dog,Intact Male,0.75,Pure-Breed,Pure-Color,Neutered Male,0.75,0.0,2020,2,2020,2,2019,5,0.0,Yes,0.33444816053511706
A813662,Named,Other (TX),Stray,Injured,Dog,Intact Female,14.0,Pure-Breed,Mixed-Color,Intact Female,14.0,0.0,2020,2,2020,2,2006,2,0.0,No,0.14641288433382138
A813658,Named,Other (TX),Owner Surrender,Normal,Dog,Intact Female,4.0,Mixed-Breed,Mixed-Color,Intact Female,4.0,0.0,2020,2,2020,3,2016,2,0.0,No,0.14641288433382138
A813656,Named,Other (TX),Owner Surrender,Normal,Dog,Intact Female,4.0,Mixed-Breed,Mixed-Color,Intact Female,4.0,0.0,2020,2,2020,3,2016,2,0.0,No,0.14641288433382138
A813655,Unnamed,Other (TX),Stray,Normal,Dog,Intact Male,0.07692307692307693,Pure-Breed,Mixed-Color,Intact Male,0.07692307692307693,0.0,2020,2,2020,2,2020,1,0.0,No,0.14641288433382138
A813654,Unnamed,Other (TX),Stray,Normal,Dog,Intact Female,0.07692307692307693,Pure-Breed,Pure-Color,Intact Female,0.07692307692307693,0.0,2020,2,2020,2,2020,1,0.0,No,0.14641288433382138
A813653,Unnamed,Other (TX),Stray,Normal,Dog,Intact Male,0.07692307692307693,Pure-Breed,Mixed-Color,Intact Male,0.07692307692307693,0.0,2020,2,2020,2,2020,1,0.0,No,0.14641288433382138
A813652,Unnamed,Other (TX),Stray,Normal,Dog,Intact Male,0.07692307692307693,Pure-Breed,Mixed-Color,Intact Male,0.07692307692307693,0.0,2020,2,2020,2,2020,1,0.0,No,0.14641288433382138
A813648,Named,Austin (TX),Owner Surrender,Normal,Other,Intact Male,2.0,Pure-Breed,Pure-Color,Intact Male,2.0,0.0,2020,2,2020,2,2018,2,0.0,No,0.14641288433382138
A813646,Unnamed,Other (TX),Stray,Normal,Dog,Intact Female,3.0,Pure-Breed,Pure-Color,Spayed Female,3.0,0.0,2020,2,2020,2,2017,2,0.0,Yes,0.33444816053511706
A813644,Named,Austin (TX),Stray,Normal,Dog,Spayed Female,7.0,Pure-Breed,Pure-Color,Spayed Female,7.0,0.0,2020,2,2020,2,2013,2,0.0,No,0.14641288433382138
A813641,Unnamed,Austin (TX),Wildlife,Normal,Other,Unknown,2.0,Pure-Breed,Mixed-Color,Unknown,2.0,1.0,2020,2,2020,2,2018,2,0.0,No,0.14641288433382138
A813640,Unnamed,Austin (TX),Stray,Normal,Dog,Neutered Male,1.0,Pure-Breed,Mixed-Color,Neutered Male,1.0,0.0,2020,2,2020,2,2019,2,0.0,No,0.14641288433382138
